TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,Quantity,PaymentMethod
429,2025-05-04,1144,2014,401,1.0,443.34,4,Mastercard
430,2025-05-04,1146,2068,402,1.0,2952.86,1,Visa
431,2025-05-04,1083,2066,404,0.0,516.06,2,ApplePay
432,2025-05-04,1174,2026,404,0.0,423.12,5,ApplePay
433,2025-05-04,1130,2057,401,3.0,1747.92,2,Amex
434,2025-05-04,1033,2065,404,3.0,0.0,2,GooglePay
435,2025-05-04,1144,2007,404,2.0,933.42,1,Visa
436,2025-05-04,1185,2002,404,2.0,692.8,2,GooglePay
437,2025-05-04,1000,2095,402,0.0,0.0,1,Mastercard
438,2025-05-04,1011,2054,403,0.0,900.51,1,Mastercard
439,2025-05-04,1138,2007,401,3.0,2333.56,5,ApplePay
440,2025-05-04,1008,2036,404,1.0,196.18,2,Cash
441,2025-05-04,1196,2017,404,2.0,741.92,2,ApplePay
442,2025-05-04,1097,2057,404,3.0,436.98,2,<NA>
443,2025-05-04,1020,2087,402,2.0,637.28,2,Visa
444,2025-05-04,1030,2022,404,1.0,604.06,2,PayPal
445,2025-05-04,1186,2028,401,0.0,2551.76,3,GooglePay
446,2025-05-04,1076,2059,404,3.0,1536.15,<NA>,PayPal
447,2025-05-04,1058,2031,404,2.0,0.0,3,Mastercard
448,2025-05-04,1039,2035,402,0.0,899.99,1,ApplePay
449,2025-05-04,1008,2084,404,0.0,845.55,5,GooglePay
450,2025-05-04,1061,2026,401,0.0,423.12,2,Discover
451,2025-05-04,1152,2004,404,0.0,2781.75,3,GooglePay
452,2025-05-04,1062,2094,401,3.0,1973.4,1,PayPal
453,2025-05-04,1112,2029,402,0.0,13.51,2,<NA>
454,2025-05-04,1035,2064,403,1.0,0.0,5,PayPal
455,2025-05-04,1187,2073,403,2.0,399.54,2,Visa
456,2025-05-04,1060,2038,402,1.0,3335.44,1,Discover
457,2025-05-04,1105,2038,403,0.0,1853.02,<NA>,Visa
458,2025-05-04,1142,2075,402,3.0,3903.2,3,Discover
459,2025-05-04,1142,2063,401,2.0,1325.9,3,Visa
460,2025-05-04,1164,2085,404,2.0,387.44,3,ApplePay
461,2025-05-04,1178,2053,404,1.0,1647.4,3,Mastercard
462,2025-05-04,1076,2048,402,3.0,1072.89,1,Visa
463,2025-05-04,1061,2028,403,1.0,1148.29,5,Visa
464,2025-05-04,1118,2007,404,3.0,1750.17,2,Mastercard
465,2025-05-04,1142,2067,402,3.0,1163.8,4,Visa
466,2025-05-04,1062,2032,402,2.0,756.48,2,Visa
467,2025-05-04,1165,2010,404,2.0,124.54,1,Visa
468,2025-05-04,1023,2068,402,0.0,2460.72,<NA>,Visa
469,2025-05-04,1068,2048,401,0.0,715.26,3,Mastercard
470,2025-05-04,1048,2097,402,3.0,0.0,2,Mastercard
471,2025-05-04,1053,2042,403,0.0,167.61,3,ApplePay
472,2025-05-04,1054,2024,401,3.0,372.81,5,Mastercard
473,2025-05-04,1062,2089,402,3.0,1240.56,2,Amex
474,2025-05-04,1061,2070,403,2.0,27.34,4,Visa
475,2025-05-04,1097,2059,403,2.0,0.0,1,Visa
476,2025-05-04,1066,2046,404,3.0,200.58,2,Discover
477,2025-05-04,1025,2092,404,2.0,771.54,1,PayPal
478,2025-05-04,1052,2047,403,3.0,334.98,1,Mastercard
479,2025-05-04,1011,2072,402,1.0,756.54,2,ApplePay
480,2025-05-04,1004,2033,404,2.0,0.0,4,Mastercard
481,2025-05-04,1039,2025,403,1.0,503.32,3,Visa
482,2025-05-04,1097,2072,402,3.0,420.3,3,<NA>
483,2025-05-04,1140,2083,403,2.0,1843.58,3,Visa
484,2025-05-04,1195,2062,404,3.0,3096.8,5,Amex
485,2025-05-04,1043,2093,403,1.0,1360.69,2,Mastercard
486,2025-05-04,1035,2092,404,1.0,0.0,1,GooglePay
487,2025-05-04,1138,2082,401,0.0,533.2,1,GooglePay
488,2025-05-04,1019,2085,401,0.0,484.3,1,Cash
489,2025-05-04,1105,2017,402,0.0,1391.1,4,Mastercard
490,2025-05-04,1181,2019,401,1.0,4202.68,3,Amex
491,2025-05-04,1129,2058,403,0.0,1333.5,1,Mastercard
492,2025-05-04,1158,2081,404,3.0,2984.88,1,ApplePay
493,2025-05-04,1004,2000,404,0.0,2907.93,2,PayPal
494,2025-05-04,1004,2067,403,2.0,465.52,2,Amex
495,2025-05-04,1004,2064,404,1.0,1323.18,1,Mastercard
496,2025-05-04,1027,2012,402,1.0,1121.74,1,ApplePay
497,2025-05-04,1049,2079,403,2.0,3802.16,2,GooglePay
498,2025-05-04,1068,2050,401,2.0,0.0,2,ApplePay
499,2025-05-04,1103,2058,402,1.0,600.08,1,ApplePay
500,2025-05-04,1076,2087,401,0.0,159.32,1,Mastercard
501,2025-05-04,1023,2051,404,3.0,351.96,1,ApplePay
502,2025-05-04,1141,2060,401,0.0,408.38,1,Discover
503,2025-05-04,1179,2021,401,3.0,835.41,3,Amex
504,2025-05-04,1111,2082,403,0.0,0.0,1,GooglePay
505,2025-05-04,1135,2005,402,1.0,1157.71,2,GooglePay
506,2025-05-04,1177,2072,404,2.0,1008.72,4,Visa
507,2025-05-04,1011,2009,403,0.0,0.0,2,PayPal
508,2025-05-04,1045,2040,401,1.0,31.09,4,Discover
509,2025-05-04,1150,2018,404,0.0,1084.52,4,PayPal
510,2025-05-04,1076,2020,402,3.0,2254.98,2,Visa
511,2025-05-04,1173,2069,403,3.0,232.39,1,PayPal
512,2025-05-04,1193,2094,402,0.0,1480.05,2,GooglePay
513,2025-05-04,1128,2095,403,0.0,0.0,3,ApplePay
514,2025-05-04,1025,2055,402,0.0,107.88,2,ApplePay
515,2025-05-04,1087,2077,404,2.0,449.46,3,Visa
516,2025-05-04,1007,2081,403,3.0,746.22,2,ApplePay
517,2025-05-04,1125,2029,403,3.0,40.53,4,Amex
518,2025-05-04,1110,2023,404,0.0,1879.08,2,Mastercard
519,2025-05-04,1197,2079,403,1.0,855.49,3,Amex
520,2025-05-04,1182,2009,401,2.0,53.05,2,Amex
521,2025-05-04,1039,2048,402,3.0,357.63,3,Visa
522,2025-05-04,1081,2046,401,0.0,33.43,2,Visa
523,2025-05-04,1001,2039,404,2.0,2343.46,3,PayPal
524,2025-05-04,1194,2034,401,1.0,245.11,2,Cash
525,2025-05-04,1022,2023,404,3.0,5637.24,2,PayPal
526,2025-05-04,1142,2071,404,0.0,615.16,1,ApplePay
527,2025-05-04,1006,2011,403,0.0,1229.22,3,Visa
528,2025-05-04,1152,2076,403,3.0,2418.21,3,GooglePay
529,2025-05-04,1003,2037,404,3.0,1440.56,2,Visa
530,2025-05-04,1199,2010,402,1.0,210.17,2,Visa
531,2025-05-04,1175,2048,402,1.0,965.6,2,Visa
532,2025-05-04,1068,2038,403,3.0,0.0,3,PayPal
533,2025-05-04,1037,2008,402,3.0,266.36,1,Amex
534,2025-05-04,1070,2053,403,3.0,1830.45,1,GooglePay
535,2025-05-04,1005,2009,403,2.0,53.05,1,Visa
536,2025-05-04,1063,2092,404,1.0,867.98,1,Mastercard
537,2025-05-04,1117,2013,402,2.0,2244.86,1,Visa
538,2025-05-04,1001,2050,403,3.0,0.0,5,Discover
539,2025-05-04,1084,2056,403,3.0,1574.16,2,Visa
540,2025-05-04,1166,2076,402,2.0,0.0,2,Mastercard
541,2025-05-04,1082,2077,402,3.0,0.0,2,ApplePay
542,2025-05-04,1080,2022,404,2.0,1073.89,3,Visa
543,2025-05-04,1074,2094,404,1.0,444.02,1,ApplePay
544,2025-05-04,1083,2048,403,3.0,0.0,1,GooglePay
545,2025-05-04,1093,2014,402,1.0,221.67,2,ApplePay
546,2025-05-04,1174,2098,401,3.0,2723.58,1,PayPal
547,2025-05-04,1181,2026,404,2.0,507.74,2,Visa
548,2025-05-04,1177,2008,404,3.0,332.95,4,ApplePay
549,2025-05-04,1035,2081,403,1.0,1343.2,2,Mastercard
550,2025-05-04,1064,2084,402,3.0,845.55,3,Mastercard
551,2025-05-04,1096,2009,404,3.0,198.93,2,Mastercard
552,2025-05-04,1149,2051,404,0.0,0.0,2,ApplePay
553,2025-05-04,1092,2089,401,0.0,827.04,3,Visa
554,2025-05-04,1196,2031,403,1.0,1526.31,1,Visa
555,2025-05-04,1165,2078,401,3.0,142.01,4,ApplePay
556,2025-05-04,1192,2042,404,0.0,1005.66,3,PayPal
557,2025-05-04,1002,2012,403,1.0,560.87,2,Discover
558,2025-05-04,1130,2095,402,3.0,1963.16,3,Visa
559,2025-05-04,1095,2050,404,1.0,168.1,2,Discover
560,2025-05-04,1088,2003,404,0.0,385.18,1,Visa
561,2025-05-04,1075,2053,401,0.0,1830.45,2,Visa
562,2025-05-04,1186,2018,403,2.0,1301.42,1,PayPal
563,2025-05-04,1087,2058,402,3.0,2667.0,2,Visa
564,2025-05-04,1089,2060,401,3.0,408.38,1,Amex
565,2025-05-04,1184,2089,404,2.0,1984.9,1,Mastercard
566,2025-05-04,1017,2038,401,0.0,0.0,5,Visa
567,2025-05-04,1005,2043,401,1.0,786.1,2,Visa
568,2025-05-04,1189,2031,402,1.0,2035.08,2,PayPal
569,2025-05-04,1084,2071,404,3.0,0.0,4,Visa
570,2025-05-04,1059,2051,402,1.0,527.94,2,PayPal
571,2025-05-04,1163,2084,404,3.0,845.55,2,Amex
572,2025-05-04,1007,2094,402,3.0,493.35,1,Mastercard
573,2025-05-04,1151,2054,404,0.0,0.0,1,GooglePay
574,2025-05-04,1180,2027,402,2.0,0.0,1,Visa
575,2025-05-04,1192,2090,401,0.0,286.56,2,Visa
576,2025-05-04,1137,2023,403,2.0,1503.26,4,Mastercard
577,2025-05-04,1050,2058,401,2.0,1066.8,4,Mastercard
578,2025-05-04,1171,2062,403,3.0,619.36,3,Mastercard
579,2025-05-04,1156,2050,401,2.0,0.0,1,ApplePay
580,2025-05-04,1090,2058,402,2.0,1066.8,3,Visa
581,2025-05-04,1157,2075,401,1.0,702.58,2,GooglePay
582,2025-05-04,1080,2015,402,2.0,1619.93,1,Visa
583,2025-05-04,1029,2023,403,1.0,0.0,3,PayPal
584,2025-05-04,1130,2049,404,1.0,845.86,2,GooglePay
585,2025-05-04,1147,2049,404,1.0,845.86,1,PayPal
586,2025-05-04,1124,2081,402,1.0,2686.39,1,Mastercard
587,2025-05-04,1125,2036,402,1.0,588.55,2,Mastercard
588,2025-05-04,1080,2057,401,2.0,699.17,2,Mastercard
589,2025-05-04,1002,2062,402,1.0,1114.85,1,PayPal
590,2025-05-04,1098,2071,404,3.0,1845.48,1,Amex
591,2025-05-04,1175,2062,404,3.0,1858.08,1,Mastercard
592,2025-05-04,1125,2021,401,0.0,1670.82,2,Visa
593,2025-05-04,1194,2028,403,0.0,637.94,1,Visa
594,2025-05-04,1070,2028,403,1.0,0.0,2,Visa
595,2025-05-04,1199,2058,404,0.0,2667.0,1,Discover
596,2025-05-04,1146,2014,403,2.0,0.0,1,Mastercard
597,2025-05-04,1138,2096,401,3.0,2688.72,3,Mastercard
598,2025-05-04,1139,2027,404,0.0,258.61,4,Mastercard
599,2025-05-04,1188,2083,402,2.0,1229.06,3,GooglePay
600,2025-05-04,1008,2057,403,2.0,699.17,5,Visa
601,2025-05-04,1022,2056,401,1.0,2361.24,2,Mastercard
602,2025-05-04,1053,2094,403,3.0,493.35,4,PayPal
603,2025-05-04,1042,2078,402,1.0,127.81,4,Mastercard
604,2025-05-04,1052,2007,403,2.0,2333.56,3,Visa
605,2025-05-04,1152,2068,402,2.0,656.19,1,Mastercard
606,2025-05-04,1180,2037,403,2.0,288.11,1,Amex
607,2025-05-04,1131,2086,401,1.0,2414.07,3,ApplePay
608,2025-05-04,1192,2052,401,2.0,0.0,1,Visa
609,2025-05-04,1167,2016,402,1.0,290.72,1,Mastercard
610,2025-05-04,1037,2091,403,1.0,0.0,4,Cash
611,2025-05-04,1194,2086,404,3.0,0.0,5,ApplePay
612,2025-05-04,1036,2073,403,3.0,1997.72,1,Cash
613,2025-05-04,1096,2057,401,0.0,1310.94,2,Discover
614,2025-05-04,1103,2065,403,2.0,376.27,2,Mastercard
615,2025-05-04,1116,2062,403,0.0,1238.72,2,Visa
616,2025-05-04,1198,2093,401,3.0,0.0,1,Mastercard
617,2025-05-04,1162,2085,403,0.0,0.0,1,Mastercard
618,2025-05-04,1136,2050,402,3.0,933.9,2,GooglePay
619,2025-05-04,1054,2063,403,2.0,441.97,1,GooglePay
620,2025-05-04,1072,2043,402,3.0,4367.25,1,Visa
621,2025-05-04,1087,2087,401,0.0,637.28,2,Visa
622,2025-05-04,1025,2080,404,0.0,3329.04,2,ApplePay
623,2025-05-04,1031,2020,404,3.0,1127.49,4,PayPal
624,2025-05-04,1000,2054,402,1.0,1620.92,2,Discover
625,2025-05-04,1166,2038,402,2.0,2223.62,4,Discover
626,2025-05-04,1023,2083,403,2.0,1229.06,4,Visa
627,2025-05-04,1021,2047,402,0.0,1674.9,3,PayPal
628,2025-05-04,1101,2080,403,1.0,3745.17,1,GooglePay
629,2025-05-04,1109,2083,401,0.0,768.16,1,Mastercard
630,2025-05-04,1000,2027,404,0.0,517.22,2,PayPal
631,2025-05-04,1033,2075,402,3.0,780.64,2,GooglePay
632,2025-05-04,1002,2001,403,0.0,824.7,3,Visa
633,2025-05-04,1108,2088,402,3.0,3546.75,1,PayPal
634,2025-05-04,1018,2029,404,0.0,27.02,2,PayPal
635,2025-05-04,1187,2013,401,2.0,2993.15,2,Amex
636,2025-05-04,1094,2038,402,3.0,926.51,1,Visa
637,2025-05-04,1198,2096,402,1.0,1814.89,4,Visa
638,2025-05-04,1017,2067,401,1.0,523.71,4,Visa
639,2025-05-04,1112,2044,402,1.0,560.47,2,Cash
640,2025-05-04,1105,2078,404,1.0,383.43,3,Discover
641,2025-05-04,1022,2012,402,0.0,623.19,1,PayPal
642,2025-05-04,1150,2093,404,2.0,1814.26,3,Mastercard
643,2025-05-04,1109,2040,402,1.0,31.09,3,ApplePay
644,2025-05-04,1070,2082,401,1.0,719.82,3,Discover
645,2025-05-04,1141,2076,403,0.0,3224.28,1,Mastercard
646,2025-05-04,1168,2038,402,1.0,1667.72,2,Mastercard
647,2025-05-04,1191,2050,403,0.0,560.34,1,ApplePay
648,2025-05-04,1005,2030,404,3.0,679.88,4,Mastercard
649,2025-05-04,1028,2030,404,0.0,509.91,2,Discover
650,2025-05-04,1135,2001,403,2.0,989.64,1,ApplePay
651,2025-05-04,1033,2049,404,2.0,751.87,5,GooglePay
652,2025-05-04,1139,2087,402,3.0,0.0,4,PayPal
653,2025-05-04,1197,2009,401,0.0,265.24,3,Mastercard
654,2025-05-04,1003,2033,402,0.0,836.25,1,GooglePay
655,2025-05-04,1015,2050,403,3.0,560.34,3,PayPal
656,2025-05-04,1108,2089,404,0.0,413.52,4,Amex
657,2025-05-04,1163,2068,402,2.0,3280.96,3,Discover
658,2025-05-04,1021,2039,401,1.0,878.8,1,ApplePay
659,2025-05-04,1039,2068,403,3.0,2460.72,3,Mastercard
660,2025-05-04,1150,2081,401,2.0,1193.95,1,GooglePay
661,2025-05-04,1178,2055,402,0.0,53.94,1,Visa
662,2025-05-04,1062,2011,404,0.0,0.0,2,PayPal
663,2025-05-04,1116,2078,401,2.0,0.0,3,Cash
664,2025-05-04,1170,2094,402,0.0,986.7,3,Visa
665,2025-05-04,1003,2090,402,0.0,143.28,2,Visa
666,2025-05-04,1041,2063,403,2.0,1325.9,3,Amex
667,2025-05-04,1042,2047,402,2.0,803.95,3,Visa
668,2025-05-04,1187,2015,401,2.0,0.0,1,Mastercard
669,2025-05-04,1109,2034,401,2.0,326.81,1,Amex
670,2025-05-04,1182,2073,401,3.0,499.43,2,Amex
671,2025-05-04,1116,2065,403,0.0,470.34,1,Visa
672,2025-05-04,1127,2072,402,2.0,1008.72,3,Visa
673,2025-05-04,1040,2032,401,0.0,0.0,5,ApplePay
674,2025-05-04,1058,2094,401,0.0,493.35,2,Visa
675,2025-05-04,1003,2031,401,3.0,1695.9,2,ApplePay
676,2025-05-04,1093,2049,402,1.0,1691.71,1,Visa
677,2025-05-04,1009,2070,404,1.0,30.76,2,Mastercard
678,2025-05-04,1082,2031,404,2.0,452.24,1,Discover
679,2025-05-04,1069,2009,403,0.0,0.0,4,Visa
680,2025-05-04,1128,2086,401,1.0,804.69,5,Cash
681,2025-05-04,1057,2066,401,3.0,1548.18,1,Visa
682,2025-05-04,1017,2059,403,2.0,409.64,2,Mastercard
683,2025-05-04,1083,2011,404,0.0,1638.96,1,Visa
684,2025-05-04,1094,2025,403,2.0,223.7,1,Mastercard
685,2025-05-04,1189,2079,402,3.0,3802.16,1,Visa
686,2025-05-04,1094,2075,404,1.0,702.58,1,Visa
687,2025-05-04,1187,2069,402,1.0,627.45,1,PayPal
688,2025-05-04,1001,2052,401,1.0,0.0,1,Mastercard
689,2025-05-04,1138,2044,401,2.0,166.06,2,Visa
690,2025-05-04,1000,2097,404,2.0,1347.36,1,Amex
691,2025-05-04,1026,2026,402,3.0,211.56,1,Mastercard
692,2025-05-04,1125,2007,402,2.0,933.42,2,Discover
693,2025-05-04,1023,2005,402,3.0,1286.34,2,Mastercard
694,2025-05-04,1179,2047,404,0.0,669.96,1,Mastercard
695,2025-05-04,1148,2012,402,3.0,3115.95,1,Mastercard
696,2025-05-04,1019,2075,401,3.0,2341.92,1,Discover
697,2025-05-04,1169,2016,402,2.0,775.25,1,ApplePay
698,2025-05-04,1066,2040,404,2.0,55.26,2,Mastercard
699,2025-05-04,1081,2057,403,1.0,393.28,3,Discover
700,2025-05-04,1019,2025,402,0.0,559.24,1,ApplePay
701,2025-05-04,1039,2013,402,3.0,4676.8,1,Amex
702,2025-05-04,1119,2040,404,0.0,69.08,2,ApplePay
703,2025-05-04,1137,2045,402,3.0,0.0,3,Discover
704,2025-05-04,1078,2059,403,0.0,1536.15,2,Mastercard
705,2025-05-04,1023,2020,403,0.0,0.0,1,Mastercard
706,2025-05-04,1055,2041,402,0.0,4021.05,4,Mastercard
707,2025-05-04,1182,2031,403,3.0,1695.9,3,Visa
708,2025-05-04,1131,2006,403,2.0,475.2,2,Cash
709,2025-05-04,1044,2003,404,3.0,1155.54,3,Cash
710,2025-05-04,1142,2095,402,0.0,2453.95,1,Visa
711,2025-05-04,1118,2013,402,0.0,1870.72,3,Mastercard
712,2025-05-04,1003,2007,402,1.0,1050.1,3,Visa
713,2025-05-04,1050,2051,403,0.0,117.32,3,PayPal
714,2025-05-04,1149,2075,403,0.0,780.64,2,Visa
715,2025-05-04,1005,2008,402,3.0,466.13,1,Visa
716,2025-05-04,1032,2011,403,0.0,409.74,1,Visa
717,2025-05-04,1010,2059,401,1.0,921.69,2,Mastercard
718,2025-05-04,1146,2055,404,3.0,0.0,1,GooglePay
719,2025-05-04,1007,2048,404,1.0,1287.47,2,Cash
720,2025-05-04,1090,2027,402,2.0,413.78,1,Mastercard
721,2025-05-04,1071,2057,402,0.0,1310.94,2,Mastercard
722,2025-05-04,1157,2079,402,2.0,2281.3,4,PayPal
723,2025-05-04,1127,2052,404,0.0,2193.78,1,Mastercard
724,2025-05-04,1022,2035,404,1.0,1619.98,2,Visa
725,2025-05-04,1107,2025,402,0.0,279.62,3,Mastercard
726,2025-05-04,1097,2091,403,3.0,2717.37,3,Mastercard
727,2025-05-04,1139,2062,403,2.0,1486.46,2,Mastercard
728,2025-05-04,1099,2034,402,0.0,408.51,2,Discover
729,2025-05-04,1081,2076,402,0.0,2418.21,1,Cash
730,2025-05-04,1199,2035,401,3.0,2699.97,1,Cash
731,2025-05-04,1135,2045,402,1.0,842.78,2,Amex
732,2025-05-04,1025,2031,402,2.0,904.48,2,GooglePay
733,2025-05-04,1136,2094,401,1.0,0.0,1,Discover
734,2025-05-04,1147,2049,403,1.0,3383.42,2,Visa
735,2025-05-04,1045,2030,403,2.0,407.93,4,PayPal
736,2025-05-04,1151,2003,403,1.0,693.32,2,Mastercard
737,2025-05-04,1144,2024,404,2.0,298.25,5,Visa
738,2025-05-04,1044,2062,401,0.0,1238.72,4,Mastercard
739,2025-05-04,1014,2029,402,0.0,13.51,5,Amex
740,2025-05-04,1134,2061,401,2.0,639.74,2,Visa
741,2025-05-04,1157,2025,402,2.0,671.09,3,Amex
742,2025-05-04,1183,2022,403,0.0,2684.72,1,GooglePay
743,2025-05-04,1005,2018,402,0.0,542.26,2,Cash
744,2025-05-04,1134,2046,401,2.0,53.49,3,Mastercard
745,2025-05-04,1180,2084,404,0.0,281.85,3,GooglePay
746,2025-05-04,1086,2038,403,1.0,1667.72,4,Visa
747,2025-05-04,1040,2093,404,3.0,755.94,4,Mastercard
748,2025-05-04,1166,2040,402,2.0,27.63,1,Mastercard
749,2025-05-04,1057,2085,402,3.0,1452.9,3,Visa
750,2025-05-04,1078,2093,403,1.0,0.0,4,Mastercard
751,2025-05-04,1045,2093,401,3.0,2267.82,1,GooglePay
752,2025-05-04,1197,2072,401,1.0,1513.08,1,Mastercard
753,2025-05-04,1154,2040,402,0.0,69.08,3,Visa
754,2025-05-04,1127,2018,403,0.0,0.0,2,Visa
755,2025-05-04,1060,2044,403,1.0,934.11,3,Visa
756,2025-05-04,1162,2011,403,3.0,1229.22,5,Visa
757,2025-05-04,1002,2033,402,1.0,3010.5,5,Amex
758,2025-05-04,1177,2008,403,2.0,159.82,3,Visa
759,2025-05-04,1027,2092,401,0.0,482.21,3,Mastercard
760,2025-05-04,1098,2056,404,1.0,944.5,1,Amex
761,2025-05-04,1105,2063,404,2.0,2209.84,4,GooglePay
762,2025-05-04,1139,2048,401,3.0,357.63,3,Mastercard
763,2025-05-04,1147,2083,402,1.0,691.34,1,Amex
764,2025-05-04,1115,2009,401,2.0,53.05,2,Amex
765,2025-05-04,1005,2040,403,0.0,103.62,2,Visa
766,2025-05-04,1018,2043,402,3.0,2620.35,3,Visa
767,2025-05-04,1041,2093,401,0.0,755.94,2,Mastercard
768,2025-05-04,1086,2076,404,0.0,0.0,4,Amex
769,2025-05-04,1110,2083,402,3.0,768.16,1,Mastercard
770,2025-05-04,1040,2006,401,2.0,0.0,3,Amex
771,2025-05-04,1052,2024,404,2.0,298.25,2,Discover
772,2025-05-04,1169,2036,403,1.0,392.36,1,Visa
773,2025-05-04,1024,2006,404,3.0,0.0,3,ApplePay
774,2025-05-04,1039,2006,403,0.0,198.0,3,Mastercard
775,2025-05-04,1109,2011,403,3.0,1638.96,2,Discover
776,2025-05-04,1051,2012,401,1.0,1121.74,1,Discover
777,2025-05-04,1043,2081,403,0.0,746.22,2,Visa
778,2025-05-04,1121,2014,403,3.0,985.2,2,Mastercard
779,2025-05-04,1120,2062,403,0.0,2477.44,3,ApplePay
780,2025-05-04,1164,2069,404,1.0,0.0,3,Discover
781,2025-05-04,1094,2048,403,1.0,321.87,3,GooglePay
782,2025-05-04,1114,2005,403,3.0,428.78,4,Amex
783,2025-05-04,1119,2033,402,2.0,1338.0,1,Mastercard
784,2025-05-04,1144,2007,402,0.0,1166.78,1,ApplePay
785,2025-05-04,1021,2085,403,3.0,0.0,5,Mastercard
786,2025-05-04,1193,2075,402,0.0,1561.28,2,Mastercard
787,2025-05-04,1099,2066,404,3.0,0.0,2,Visa
788,2025-05-04,1146,2030,404,2.0,543.9,1,ApplePay
789,2025-05-04,1020,2050,401,1.0,168.1,2,Amex
790,2025-05-04,1030,2096,404,1.0,3024.81,5,Mastercard
791,2025-05-04,1042,2027,402,1.0,232.75,2,Visa
792,2025-05-04,1010,2054,401,3.0,900.51,3,PayPal
793,2025-05-04,1051,2080,402,2.0,0.0,1,Visa
794,2025-05-04,1081,2093,401,0.0,755.94,2,Discover
795,2025-05-04,1099,2071,404,2.0,984.26,1,Mastercard
796,2025-05-04,1070,2066,404,0.0,0.0,1,GooglePay
797,2025-05-04,1179,2079,404,0.0,2851.62,4,Visa
798,2025-05-04,1106,2019,402,0.0,3735.72,2,Visa
799,2025-05-04,1027,2072,401,2.0,672.48,1,GooglePay
800,2025-05-04,1137,2044,404,2.0,830.32,3,Mastercard
801,2025-05-04,1098,2083,404,3.0,2304.48,2,Visa
802,2025-05-04,1009,2022,403,3.0,2684.72,1,Cash
803,2025-05-04,1036,2079,404,0.0,950.54,1,PayPal
804,2025-05-04,1101,2042,402,0.0,335.22,1,Visa
805,2025-05-04,1190,2060,403,2.0,0.0,3,ApplePay
806,2025-05-04,1005,2043,403,2.0,2096.28,3,PayPal
807,2025-05-04,1071,2062,401,1.0,557.42,1,Visa
808,2025-05-04,1034,2038,404,2.0,2223.62,2,Mastercard
809,2025-05-04,1068,2093,404,0.0,2267.82,1,Mastercard
810,2025-05-04,1048,2056,402,3.0,524.72,2,ApplePay
811,2025-05-04,1189,2062,403,0.0,1858.08,1,Discover
812,2025-05-04,1131,2020,401,2.0,0.0,2,Mastercard
813,2025-05-04,1181,2064,404,1.0,264.64,1,Cash
814,2025-05-04,1199,2067,401,1.0,0.0,4,Discover
815,2025-05-04,1049,2025,401,1.0,503.32,3,GooglePay
816,2025-05-04,1008,2058,401,2.0,533.4,2,PayPal
817,2025-05-04,1180,2025,403,2.0,894.78,2,Visa
818,2025-05-04,1118,2064,404,0.0,882.12,1,ApplePay
819,2025-05-04,1174,2003,402,2.0,308.14,4,Amex
820,2025-05-04,1125,2076,404,1.0,725.46,3,Mastercard
821,2025-05-04,1121,2075,403,2.0,2498.05,3,Cash
822,2025-05-04,1041,2033,401,2.0,669.0,3,GooglePay
823,2025-05-04,1007,2049,401,1.0,845.86,2,GooglePay
824,2025-05-04,1146,2099,402,1.0,581.69,3,PayPal
825,2025-05-04,1165,2028,402,2.0,1531.06,3,ApplePay
826,2025-05-04,1166,2052,401,0.0,731.26,2,Cash
827,2025-05-04,1121,2016,402,0.0,646.04,4,PayPal
828,2025-05-04,1057,2032,403,2.0,3782.4,1,PayPal
829,2025-05-04,1108,2048,403,3.0,357.63,1,Mastercard
830,2025-05-04,1064,2027,404,2.0,413.78,4,Discover
831,2025-05-04,1173,2066,404,0.0,2580.3,2,Cash
832,2025-05-04,1001,2065,403,2.0,376.27,3,Mastercard
833,2025-05-04,1076,2087,401,3.0,796.6,1,Visa
834,2025-05-04,1016,2043,403,2.0,2795.04,2,GooglePay
835,2025-05-04,1070,2033,403,1.0,752.62,1,Mastercard
836,2025-05-04,1038,2066,402,0.0,1032.12,2,Amex
837,2025-05-04,1153,2051,403,1.0,316.76,3,Visa
838,2025-05-04,1184,2003,404,2.0,1848.86,2,Visa
839,2025-05-04,1066,2053,404,3.0,0.0,5,Discover
840,2025-05-04,1188,2004,402,2.0,2967.2,2,GooglePay
841,2025-05-04,1185,2091,402,3.0,3623.16,1,Mastercard
842,2025-05-04,1171,2045,403,1.0,280.93,2,GooglePay
843,2025-05-04,1168,2071,402,2.0,1968.51,3,ApplePay
844,2025-05-04,1024,2060,402,2.0,326.7,4,Visa
845,2025-05-04,1185,2071,402,2.0,984.26,1,Mastercard
846,2025-05-04,1167,2011,402,2.0,327.79,1,ApplePay
847,2025-05-04,1057,2095,403,3.0,2453.95,1,Mastercard
848,2025-05-04,1084,2047,403,2.0,803.95,1,Discover
849,2025-05-04,1118,2015,404,0.0,4049.82,1,Mastercard
850,2025-05-04,1162,2074,401,3.0,659.5,3,Visa
851,2025-05-04,1049,2064,401,3.0,882.12,2,Discover
852,2025-05-04,1135,2038,404,0.0,926.51,3,Visa
853,2025-05-04,1038,2017,402,2.0,741.92,4,Amex
854,2025-05-04,1104,2072,404,1.0,1134.81,2,Discover
855,2025-05-04,1080,2091,402,0.0,2717.37,1,Discover
856,2025-05-04,1124,2042,402,2.0,0.0,1,ApplePay
857,2025-05-04,1162,2007,401,3.0,583.39,1,ApplePay
858,2025-05-04,1070,2026,402,1.0,190.4,1,Mastercard
